epoch_id,count,duration_ms,timestamp
481,21,64.0341,2025-11-30T16:32:08.092827+00:00
482,16,77.4185,2025-11-30T16:32:08.258962+00:00
483,15,60.4344,2025-11-30T16:32:08.387306+00:00
484,14,62.0921,2025-11-30T16:32:08.543930+00:00
485,15,100.7392,2025-11-30T16:32:08.725801+00:00
486,20,60.5665,2025-11-30T16:32:08.900952+00:00
487,15,65.4615,2025-11-30T16:32:09.027028+00:00
488,13,36.9772,2025-11-30T16:32:09.133979+00:00
489,10,44.4462,2025-11-30T16:32:09.241323+00:00
490,11,54.2289,2025-11-30T16:32:09.355890+00:00
491,11,34.3156,2025-11-30T16:32:09.450997+00:00
492,9,61.2879,2025-11-30T16:32:09.571498+00:00
493,14,49.6605,2025-11-30T16:32:09.691331+00:00
494,11,53.4954,2025-11-30T16:32:09.813017+00:00
495,12,39.1890,2025-11-30T16:32:09.911157+00:00
496,10,99.0349,2025-11-30T16:32:10.125415+00:00
497,23,51.0046,2025-11-30T16:32:10.280852+00:00
498,15,53.0024,2025-11-30T16:32:10.441066+00:00
499,15,39.4933,2025-11-30T16:32:10.537758+00:00
500,9,80.2423,2025-11-30T16:32:10.683004+00:00
501,17,60.0079,2025-11-30T16:32:10.903757+00:00
502,21,63.7326,2025-11-30T16:32:11.036160+00:00
503,13,97.2651,2025-11-30T16:32:11.235743+00:00
504,22,60.0814,2025-11-30T16:32:11.408095+00:00
505,15,51.5938,2025-11-30T16:32:11.521986+00:00
506,11,52.5330,2025-11-30T16:32:11.632792+00:00
507,11,70.2431,2025-11-30T16:32:11.765152+00:00
508,14,39.0597,2025-11-30T16:32:11.870904+00:00
509,9,70.6834,2025-11-30T16:32:12.014118+00:00
510,17,40.3958,2025-11-30T16:32:12.143004+00:00
511,12,126.1434,2025-11-30T16:32:12.360402+00:00
512,23,130.9027,2025-11-30T16:32:12.582682+00:00
513,22,55.3111,2025-11-30T16:32:12.729863+00:00
514,13,33.0139,2025-11-30T16:32:12.830055+00:00
515,9,42.4467,2025-11-30T16:32:12.929244+00:00
516,10,34.2839,2025-11-30T16:32:13.020321+00:00
517,9,53.8666,2025-11-30T16:32:13.130995+00:00
518,13,62.0930,2025-11-30T16:32:13.275278+00:00
519,14,35.6940,2025-11-30T16:32:13.381628+00:00
520,9,61.9215,2025-11-30T16:32:13.495637+00:00
521,12,42.4021,2025-11-30T16:32:13.593308+00:00
522,10,130.9613,2025-11-30T16:32:13.818035+00:00
523,27,103.3590,2025-11-30T16:32:14.085959+00:00
524,24,70.1654,2025-11-30T16:32:14.238138+00:00
525,17,45.1343,2025-11-30T16:32:14.384334+00:00
526,11,39.2228,2025-11-30T16:32:14.480381+00:00
527,9,56.3012,2025-11-30T16:32:14.592762+00:00
528,12,47.9108,2025-11-30T16:32:14.720965+00:00
529,12,83.2618,2025-11-30T16:32:14.861076+00:00
530,15,36.4437,2025-11-30T16:32:14.961346+00:00
531,10,94.6226,2025-11-30T16:32:15.109886+00:00
532,16,65.1252,2025-11-30T16:32:15.265586+00:00
533,17,88.7715,2025-11-30T16:32:15.455226+00:00
534,17,35.9085,2025-11-30T16:32:15.570563+00:00
535,11,41.6116,2025-11-30T16:32:15.672895+00:00
536,9,47.2581,2025-11-30T16:32:15.775101+00:00
537,11,53.5911,2025-11-30T16:32:15.893056+00:00
538,14,48.5130,2025-11-30T16:32:16.031732+00:00
539,14,49.7376,2025-11-30T16:32:16.164398+00:00
540,11,89.7623,2025-11-30T16:32:16.317959+00:00
541,18,40.8015,2025-11-30T16:32:16.462606+00:00
542,12,75.3050,2025-11-30T16:32:16.598768+00:00
543,14,77.0084,2025-11-30T16:32:16.739634+00:00
544,14,46.6716,2025-11-30T16:32:16.858022+00:00
545,11,60.9228,2025-11-30T16:32:16.981201+00:00
546,13,53.4021,2025-11-30T16:32:17.105324+00:00
547,13,39.4350,2025-11-30T16:32:17.232338+00:00
548,12,62.0883,2025-11-30T16:32:17.366470+00:00
549,17,118.7170,2025-11-30T16:32:17.636496+00:00
550,24,56.0023,2025-11-30T16:32:17.772972+00:00
551,13,68.1307,2025-11-30T16:32:17.923714+00:00
552,16,72.0063,2025-11-30T16:32:18.080755+00:00
553,14,42.9803,2025-11-30T16:32:18.179054+00:00
554,11,62.4259,2025-11-30T16:32:18.325392+00:00
555,15,64.5700,2025-11-30T16:32:18.469143+00:00
556,15,47.6851,2025-11-30T16:32:18.595374+00:00
557,11,38.7352,2025-11-30T16:32:18.690530+00:00
558,11,155.2669,2025-11-30T16:32:18.940169+00:00
559,25,134.9459,2025-11-30T16:32:19.170754+00:00
560,25,89.1370,2025-11-30T16:32:19.436398+00:00
561,25,66.2774,2025-11-30T16:32:19.624379+00:00
562,18,57.9429,2025-11-30T16:32:19.765001+00:00
563,15,58.0922,2025-11-30T16:32:19.918121+00:00
564,15,82.2652,2025-11-30T16:32:20.103062+00:00
565,19,40.7389,2025-11-30T16:32:20.220536+00:00
566,10,44.5501,2025-11-30T16:32:20.326253+00:00
567,10,43.3646,2025-11-30T16:32:20.422550+00:00
568,9,51.7960,2025-11-30T16:32:20.532756+00:00
569,16,57.5794,2025-11-30T16:32:20.711526+00:00
570,14,49.2321,2025-11-30T16:32:20.824497+00:00
571,11,56.3480,2025-11-30T16:32:20.957581+00:00
572,13,36.3528,2025-11-30T16:32:21.050530+00:00
573,9,57.5268,2025-11-30T16:32:21.162802+00:00
574,12,52.6841,2025-11-30T16:32:21.304475+00:00
575,15,72.3339,2025-11-30T16:32:21.459938+00:00
576,16,76.5851,2025-11-30T16:32:21.611780+00:00
577,16,43.4868,2025-11-30T16:32:21.763318+00:00
578,13,32.6062,2025-11-30T16:32:21.852954+00:00
579,9,61.3017,2025-11-30T16:32:21.971377+00:00
580,12,39.1433,2025-11-30T16:32:22.071519+00:00
581,9,41.8645,2025-11-30T16:32:22.170641+00:00
582,10,56.6604,2025-11-30T16:32:22.282390+00:00
583,11,65.4487,2025-11-30T16:32:22.403086+00:00
584,14,63.7774,2025-11-30T16:32:22.566669+00:00
585,15,56.5918,2025-11-30T16:32:22.683793+00:00
586,12,38.0517,2025-11-30T16:32:22.790841+00:00
587,10,42.7432,2025-11-30T16:32:22.886640+00:00
588,11,59.2061,2025-11-30T16:32:23.006085+00:00
589,11,39.4539,2025-11-30T16:32:23.105175+00:00
590,10,39.1852,2025-11-30T16:32:23.196719+00:00
591,9,40.0685,2025-11-30T16:32:23.290614+00:00
592,10,50.6036,2025-11-30T16:32:23.399457+00:00
593,10,52.7860,2025-11-30T16:32:23.512703+00:00
594,13,69.2759,2025-11-30T16:32:23.665520+00:00
595,20,56.6521,2025-11-30T16:32:23.935115+00:00
596,21,55.3933,2025-11-30T16:32:24.059150+00:00
597,12,60.9654,2025-11-30T16:32:24.195591+00:00
598,15,36.9547,2025-11-30T16:32:24.300778+00:00
599,9,54.2669,2025-11-30T16:32:24.407547+00:00
600,12,82.3784,2025-11-30T16:32:24.569735+00:00
601,16,123.8006,2025-11-30T16:32:24.786200+00:00
602,27,94.5924,2025-11-30T16:32:25.035167+00:00
603,21,68.5840,2025-11-30T16:32:25.231611+00:00
604,18,38.3067,2025-11-30T16:32:25.330536+00:00
605,11,45.1871,2025-11-30T16:32:25.461338+00:00
606,12,58.1908,2025-11-30T16:32:25.575009+00:00
607,12,53.5019,2025-11-30T16:32:25.756802+00:00
608,18,56.6777,2025-11-30T16:32:25.886829+00:00
609,13,44.4902,2025-11-30T16:32:26.000299+00:00
610,11,35.0024,2025-11-30T16:32:26.101879+00:00
611,9,38.7684,2025-11-30T16:32:26.192227+00:00
612,10,89.6753,2025-11-30T16:32:26.362313+00:00
613,21,47.6793,2025-11-30T16:32:26.523652+00:00
614,13,44.0244,2025-11-30T16:32:26.634709+00:00
615,11,50.3662,2025-11-30T16:32:26.762992+00:00
616,12,37.4933,2025-11-30T16:32:26.851945+00:00
617,9,43.7381,2025-11-30T16:32:26.951315+00:00
618,10,59.4752,2025-11-30T16:32:27.070433+00:00
619,10,536.4596,2025-11-30T16:32:27.669190+00:00
